Date,Grade,Caliper,Width,Tons,Plant
04-Sep-15,CRB,.024,39.875,0.499625443,Hamel
03-Dec-15,CRB,.024,39.875,1.466054219,Hamel
15-Aug-15,CRB,.024,39.875,1.473348021,Hamel
03-Jun-15,CRB,.024,39.875,1.418644505,Hamel
22-Sep-15,CRB,.024,39.875,1.422291406,Hamel
03-Jun-15,CRB,.024,39.875,1.513463932,Hamel
15-Aug-15,CRB,.024,39.875,1.473348021,Hamel
28-Aug-15,CRB,.024,39.875,1.444172813,Hamel
15-Aug-15,CRB,.024,39.875,1.458760417,Hamel
22-Sep-15,CRB,.024,39.875,1.451466615,Hamel
22-Sep-15,CRB,.024,39.875,1.458760417,Hamel
16-Jun-15,CRB,.024,39.875,1.480641823,Hamel
04-Sep-15,CRB,.024,39.875,1.458760417,Hamel
03-Dec-15,CRB,.024,39.875,1.327471979,Hamel
28-Aug-15,CRB,.024,39.875,1.090423411,Hamel
16-Jun-15,CRB,.024,39.875,1.353000286,Hamel
11-Jul-15,CRB,.024,39.875,1.429585208,Hamel
11-Jul-15,CRB,.024,39.875,1.444172813,Hamel
20-May-15,CRB,.024,39.875,1.458760417,Hamel
11-Jul-15,CRB,.024,39.875,1.145126927,Hamel
20-May-15,CRB,.024,39.875,1.451466615,Hamel
20-May-15,CRB,.024,39.875,1.487935625,Hamel
20-May-15,CRB,.024,39.875,0.926312865,Hamel
20-May-15,CRB,.024,39.875,1.487935625,Hamel
23-Apr-15,CRB,.024,39.875,1.094070313,Hamel
12-Mar-15,CRB,.024,39.875,1.466054219,Hamel
07-Aug-15,CRB,.024,39.875,0.919019063,Hamel
03-Jun-15,CRB,.024,39.875,0.940900469,Hamel
15-Aug-15,CRB,.024,39.875,1.458760417,Hamel
11-Jul-15,CRB,.024,39.875,1.458760417,Hamel
11-Jul-15,CRB,.024,39.875,1.458760417,Hamel
03-Jun-15,CRB,.024,39.875,1.451466615,Hamel
23-Apr-15,CRB,.024,39.875,0.393865313,Hamel
23-Apr-15,CRB,.024,39.875,1.43687901,Hamel
25-Mar-15,CRB,.024,39.875,1.466054219,Hamel
12-Mar-15,CRB,.024,39.875,1.451466615,Hamel
16-Jun-15,CRB,.024,39.875,1.480641823,Hamel
04-Sep-15,CRB,.024,39.875,1.458760417,Hamel
20-May-15,CRB,.024,39.875,1.466054219,Hamel
20-May-15,CRB,.024,39.875,1.466054219,Hamel
20-May-15,CRB,.024,39.875,0.926312865,Hamel
23-Apr-15,CRB,.024,39.875,1.458760417,Hamel
23-Apr-15,CRB,.024,39.875,1.152420729,Hamel
12-Mar-15,CRB,.024,39.875,1.43687901,Hamel
25-Mar-15,CRB,.024,39.875,1.466054219,Hamel
12-Mar-15,CRB,.024,39.875,1.429585208,Hamel
07-Aug-15,CRB,.024,39.875,0.999250885,Hamel
20-May-15,CRB,.024,39.875,1.451466615,Hamel
16-Jun-15,CRB,.024,39.875,1.203477344,Hamel
23-Apr-15,CRB,.024,39.875,1.43687901,Hamel
03-Jun-15,CRB,.024,39.875,1.451466615,Hamel
16-Jun-15,CRB,.024,39.875,1.458760417,Hamel
03-Jun-15,CRB,.024,39.875,1.451466615,Hamel
22-Sep-15,CRB,.024,39.875,1.451466615,Hamel
11-Jul-15,CRB,.024,39.875,1.145126927,Hamel
22-Sep-15,CRB,.024,39.875,1.458760417,Hamel
11-Jul-15,CRB,.024,39.875,1.444172813,Hamel
15-Aug-15,CRB,.024,39.875,1.480641823,Hamel
22-Sep-15,CRB,.024,39.875,1.422291406,Hamel
17-Nov-15,CRB,.024,39.875,1.444172813,Hamel
20-Oct-15,CRB,.024,39.875,1.473348021,Hamel
17-Nov-15,CRB,.024,39.875,0.685617396,Hamel
03-Dec-15,CRB,.024,39.875,1.458760417,Hamel
03-Dec-15,CRB,.024,39.875,1.487935625,Hamel
03-Dec-15,CRB,.024,39.875,1.458760417,Hamel
17-Nov-15,CRB,.024,39.875,1.043013698,Hamel
07-Aug-15,CRB,.024,39.875,1.385822396,Hamel
15-Aug-15,CRB,.024,39.875,1.458760417,Hamel
15-Aug-15,CRB,.024,39.875,1.458760417,Hamel
15-Aug-15,CRB,.024,39.875,1.473348021,Hamel
11-May-15,CRB,.024,40.125,4.9153125,Hamel
02-Mar-15,CRB,.024,40.125,0.7021875,Hamel
02-Mar-15,CRB,.024,40.125,1.404375,Hamel
02-Mar-15,CRB,.024,40.125,0.7021875,Hamel
02-Mar-15,CRB,.024,40.125,0.7021875,Hamel
02-Mar-15,CRB,.024,40.125,0.7021875,Hamel
11-May-15,CRB,.024,40.125,1.009394531,Hamel
28-May-15,CRB,.024,40.500,0.85239,Hamel
28-May-15,CRB,.024,40.500,1.1798325,Hamel
28-May-15,CRB,.024,40.500,2.0426175,Hamel
20-Nov-15,CRB,.024,40.750,0.97494375,Hamel
20-Nov-15,CRB,.024,40.750,0.97494375,Hamel
14-Apr-15,CRB,.024,40.750,1.001533125,Hamel
20-Nov-15,CRB,.024,40.750,0.97494375,Hamel
14-Apr-15,CRB,.024,40.750,1.036985625,Hamel
14-Apr-15,CRB,.024,40.750,1.036985625,Hamel
14-Apr-15,CRB,.024,40.750,1.001533125,Hamel
20-Nov-15,CRB,.024,40.750,0.97494375,Hamel
20-Nov-15,CRB,.024,40.750,0.97494375,Hamel
20-Nov-15,CRB,.024,40.750,0.97494375,Hamel
20-Nov-15,CRB,.024,40.750,0.97494375,Hamel
06-Mar-15,CRB,.024,42.500,2.60344375,Hamel
30-Jan-15,CRB,.024,42.500,1.335828125,Hamel
06-Mar-15,CRB,.024,42.500,1.301721875,Hamel
25-Mar-15,CRB,.024,42.500,1.278984375,Hamel
30-Jan-15,CRB,.024,42.500,1.318775,Hamel
30-Jan-15,CRB,.024,42.500,1.318775,Hamel
30-Jan-15,CRB,.024,42.500,1.30740625,Hamel
30-Jan-15,CRB,.024,42.500,1.313090625,Hamel
19-Mar-15,CRB,.024,42.500,1.290353125,Hamel
06-Mar-15,CRB,.024,42.500,1.290353125,Hamel
19-Mar-15,CRB,.024,42.500,1.278984375,Hamel
30-Jan-15,CRB,.024,42.500,1.335828125,Hamel
06-Mar-15,CRB,.024,42.500,1.2733,Hamel
25-Mar-15,CRB,.024,42.500,2.575021875,Hamel
06-Mar-15,CRB,.024,42.500,1.290353125,Hamel
25-Mar-15,CRB,.024,42.500,1.313090625,Hamel
25-Mar-15,CRB,.024,42.500,1.313090625,Hamel
25-Mar-15,CRB,.024,42.500,2.62618125,Hamel
20-Nov-15,CRB,.024,42.500,1.227825,Hamel
06-Nov-15,CRB,.024,42.500,1.256246875,Hamel
03-Dec-15,CRB,.024,42.500,2.410175,Hamel
06-Aug-15,CRB,.024,42.500,2.76260625,Hamel
20-Nov-15,CRB,.024,42.500,2.42154375,Hamel
06-Aug-15,CRB,.024,42.500,0.73896875,Hamel
20-Nov-15,CRB,.024,42.500,1.188034375,Hamel
20-Nov-15,CRB,.024,42.500,2.427228125,Hamel
22-Aug-15,CRB,.024,42.500,1.278984375,Hamel
20-Nov-15,CRB,.024,42.500,1.188034375,Hamel
20-Nov-15,CRB,.024,42.500,1.188034375,Hamel
22-Aug-15,CRB,.024,42.500,1.278984375,Hamel
17-Aug-15,CRB,.024,42.500,1.2505625,Hamel
06-May-15,CRB,.024,42.500,1.2733,Hamel
28-May-15,CRB,.024,42.500,2.427228125,Hamel
25-Mar-15,CRB,.024,42.500,2.62618125,Hamel
30-Jan-15,CRB,.024,42.500,1.318775,Hamel
17-Apr-15,CRB,.024,42.500,1.08003125,Hamel
28-May-15,CRB,.024,42.500,1.28466875,Hamel
28-May-15,CRB,.024,42.500,1.28466875,Hamel
17-Apr-15,CRB,.024,42.500,0.82991875,Hamel
30-Jan-15,CRB,.024,42.500,1.392671875,Hamel
30-Jan-15,CRB,.024,42.500,1.313090625,Hamel
06-May-15,CRB,.024,42.500,2.540915625,Hamel
06-May-15,CRB,.024,42.500,1.08003125,Hamel
06-May-15,CRB,.024,42.500,1.267615625,Hamel
06-May-15,CRB,.024,42.500,1.2733,Hamel
30-Jan-15,CRB,.024,42.500,1.33014375,Hamel
30-Jan-15,CRB,.024,42.500,1.30740625,Hamel
30-Jan-15,CRB,.024,42.500,1.335828125,Hamel
30-Jan-15,CRB,.024,42.500,1.324459375,Hamel
30-Jan-15,CRB,.024,42.500,1.313090625,Hamel
30-Jan-15,CRB,.024,42.500,1.318775,Hamel
30-Jan-15,CRB,.024,42.500,1.392671875,Hamel
30-Jan-15,CRB,.024,42.500,1.324459375,Hamel
30-Jan-15,CRB,.024,42.500,1.318775,Hamel
30-Jan-15,CRB,.024,42.500,1.313090625,Hamel
30-Jan-15,CRB,.024,42.500,1.318775,Hamel
20-Nov-15,CRB,.024,42.500,1.210771875,Hamel
28-May-15,CRB,.024,42.500,1.293195313,Hamel
19-Mar-15,CRB,.024,42.500,2.472703125,Hamel
06-Mar-15,CRB,.024,42.500,1.017503125,Hamel
25-Mar-15,CRB,.024,42.500,1.301721875,Hamel
17-Apr-15,CRB,.024,42.500,1.30740625,Hamel
17-Apr-15,CRB,.024,42.500,2.609128125,Hamel
06-Mar-15,CRB,.024,42.500,2.552284375,Hamel
19-Mar-15,CRB,.024,42.500,1.290353125,Hamel
06-Mar-15,CRB,.024,42.500,1.30740625,Hamel
17-Aug-15,CRB,.024,42.500,1.256246875,Hamel
21-Aug-15,CRB,.024,42.500,1.2733,Hamel
21-Aug-15,CRB,.024,42.500,1.267615625,Hamel
22-Aug-15,CRB,.024,42.500,1.267615625,Hamel
06-Nov-15,CRB,.024,42.500,1.2960375,Hamel
06-Nov-15,CRB,.024,42.500,1.28466875,Hamel
20-Nov-15,CRB,.024,42.500,1.2050875,Hamel
06-Nov-15,CRB,.024,42.500,0.608228125,Hamel
20-Nov-15,CRB,.024,42.500,1.176665625,Hamel
28-May-15,CRB,.024,42.500,1.290353125,Hamel
18-Aug-15,CRB,.024,42.500,1.256246875,Hamel
22-Aug-15,CRB,.024,42.500,1.2733,Hamel
22-Aug-15,CRB,.024,42.500,1.2733,Hamel
22-Aug-15,CRB,.024,42.500,1.278984375,Hamel
06-Nov-15,CRB,.024,42.500,1.2960375,Hamel
20-Nov-15,CRB,.024,42.500,1.199403125,Hamel
24-Sep-15,CRB,.024,42.500,1.23919375,Hamel
22-Aug-15,CRB,.024,42.500,1.267615625,Hamel
06-Nov-15,CRB,.024,42.500,1.2960375,Hamel
17-Aug-15,CRB,.024,42.500,2.51249375,Hamel
17-Aug-15,CRB,.024,42.500,2.518178125,Hamel
24-Sep-15,CRB,.024,42.500,1.233509375,Hamel
24-Sep-15,CRB,.024,42.500,1.222140625,Hamel
20-Nov-15,CRB,.024,42.500,1.2050875,Hamel
24-Sep-15,CRB,.024,42.500,1.233509375,Hamel
20-Nov-15,CRB,.024,42.500,1.199403125,Hamel
03-Dec-15,CRB,.024,42.500,2.3510575,Hamel
24-Sep-15,CRB,.024,42.500,1.173255,Hamel
24-Sep-15,CRB,.024,42.500,1.222140625,Hamel
21-Aug-15,CRB,.024,42.500,1.267615625,Hamel
06-Nov-15,CRB,.024,42.500,1.227825,Hamel
06-Nov-15,CRB,.024,42.500,1.2505625,Hamel
06-Nov-15,CRB,.024,42.500,1.2505625,Hamel
06-Nov-15,CRB,.024,42.500,2.58070625,Hamel
06-Nov-15,CRB,.024,42.500,1.2960375,Hamel
24-Sep-15,CRB,.024,42.500,1.233509375,Hamel
03-Dec-15,CRB,.024,42.500,1.21645625,Hamel
03-Dec-15,CRB,.024,42.500,1.17098125,Hamel
06-Aug-15,CRB,.024,42.500,2.7057625,Hamel
06-May-15,CRB,.024,42.500,1.267615625,Hamel
06-May-15,CRB,.024,42.500,1.2733,Hamel
28-May-15,CRB,.024,42.500,1.2733,Hamel
06-May-15,CRB,.024,42.500,2.55796875,Hamel
06-May-15,CRB,.024,42.500,1.0914,Hamel
28-May-15,CRB,.024,42.500,1.2733,Hamel
18-Aug-15,CRB,.024,42.500,1.256246875,Hamel
06-May-15,CRB,.024,42.500,1.2733,Hamel
19-Mar-15,CRB,.024,42.500,1.278984375,Hamel
21-Aug-15,CRB,.024,42.500,1.26193125,Hamel
19-Mar-15,CRB,.024,42.500,1.267615625,Hamel
28-May-15,CRB,.024,42.500,1.28466875,Hamel
17-Apr-15,CRB,.024,42.500,0.494540625,Hamel
28-May-15,CRB,.024,42.500,2.495440625,Hamel
17-Aug-15,CRB,.024,42.500,2.529546875,Hamel
21-Aug-15,CRB,.024,42.500,2.529546875,Hamel
24-Sep-15,CRB,.024,42.500,1.18235,Hamel
17-Aug-15,CRB,.024,42.500,1.2505625,Hamel
18-Aug-15,CRB,.024,42.500,1.256246875,Hamel
06-May-15,CRB,.024,42.500,1.2733,Hamel
06-Mar-15,CRB,.024,42.500,2.46701875,Hamel
06-Mar-15,CRB,.024,42.500,2.19416875,Hamel
19-Mar-15,CRB,.024,42.500,1.2505625,Hamel
06-Mar-15,CRB,.024,42.500,1.301721875,Hamel
25-Mar-15,CRB,.024,42.500,2.3647,Hamel
28-May-15,CRB,.024,42.500,1.287510938,Hamel
06-Aug-15,CRB,.024,42.500,1.381303125,Hamel
28-May-15,CRB,.024,42.500,1.290353125,Hamel
25-Mar-15,CRB,.024,42.500,2.62618125,Hamel
28-May-15,CRB,.024,42.500,1.2733,Hamel
17-Apr-15,CRB,.024,42.500,1.290353125,Hamel
17-Apr-15,CRB,.024,42.500,0.05684375,Hamel
17-Apr-15,CRB,.024,42.500,2.60344375,Hamel
06-May-15,CRB,.024,42.500,2.552284375,Hamel
06-Nov-15,CRB,.024,42.500,1.28466875,Hamel
06-Mar-15,CRB,.024,42.500,1.290353125,Hamel
30-Jan-15,CRB,.024,42.500,1.30740625,Hamel
06-Mar-15,CRB,.024,42.500,1.290353125,Hamel
06-Mar-15,CRB,.024,42.500,1.301721875,Hamel
06-Mar-15,CRB,.024,42.500,1.301721875,Hamel
25-Mar-15,CRB,.024,42.500,1.313090625,Hamel
17-Apr-15,CRB,.024,42.500,1.26193125,Hamel
06-Mar-15,CRB,.024,42.500,1.2733,Hamel
19-Mar-15,CRB,.024,42.500,2.5466,Hamel
17-Apr-15,CRB,.024,42.500,1.278984375,Hamel
28-May-15,CRB,.024,42.500,1.278984375,Hamel
28-May-15,CRB,.024,42.500,1.28466875,Hamel
28-May-15,CRB,.024,42.500,1.293195313,Hamel
28-May-15,CRB,.024,42.500,1.28466875,Hamel
17-Apr-15,CRB,.024,42.500,1.30740625,Hamel
17-Apr-15,CRB,.024,42.500,2.347646875,Hamel
17-Apr-15,CRB,.024,42.500,1.278984375,Hamel
17-Apr-15,CRB,.024,42.500,1.35288125,Hamel
25-Mar-15,CRB,.024,42.500,2.6148125,Hamel
06-May-15,CRB,.024,42.500,1.2733,Hamel
06-May-15,CRB,.024,42.500,1.267615625,Hamel
22-Aug-15,CRB,.024,42.500,1.278984375,Hamel
17-Aug-15,CRB,.024,42.500,1.267615625,Hamel
21-Aug-15,CRB,.024,42.500,1.256246875,Hamel
18-Aug-15,CRB,.024,42.500,1.256246875,Hamel
06-May-15,CRB,.024,42.500,1.2733,Hamel
06-May-15,CRB,.024,42.500,1.278984375,Hamel
18-Aug-15,CRB,.024,42.500,1.267615625,Hamel
06-May-15,CRB,.024,42.500,2.5466,Hamel
24-Sep-15,CRB,.024,42.500,0.67530375,Hamel
24-Sep-15,CRB,.024,42.500,1.233509375,Hamel
24-Sep-15,CRB,.024,42.500,1.19371875,Hamel
24-Sep-15,CRB,.024,42.500,2.46701875,Hamel
21-Aug-15,CRB,.024,42.500,2.51249375,Hamel
20-Nov-15,CRB,.024,42.500,1.188034375,Hamel
20-Nov-15,CRB,.024,42.500,1.2050875,Hamel
06-Nov-15,CRB,.024,42.500,1.2733,Hamel
06-Nov-15,CRB,.024,42.500,0.53433125,Hamel
20-Nov-15,CRB,.024,42.500,2.45565,Hamel
20-Nov-15,CRB,.024,42.500,1.199403125,Hamel
24-Sep-15,CRB,.024,42.500,1.23919375,Hamel
03-Dec-15,CRB,.024,42.500,2.365836875,Hamel
20-Nov-15,CRB,.024,42.500,1.233509375,Hamel
06-Nov-15,CRB,.024,42.500,1.227825,Hamel
03-Dec-15,CRB,.024,42.500,1.2505625,Hamel
20-Nov-15,CRB,.024,42.500,1.176665625,Hamel
20-Nov-15,CRB,.024,42.500,1.210771875,Hamel
06-Nov-15,CRB,.024,42.500,1.256246875,Hamel
06-Nov-15,CRB,.024,42.500,1.2733,Hamel
20-Nov-15,CRB,.024,42.500,1.188034375,Hamel
06-Aug-15,CRB,.024,42.500,2.76260625,Hamel
06-Aug-15,CRB,.024,42.500,1.381303125,Hamel
06-Aug-15,CRB,.024,42.500,0.710546875,Hamel
19-Mar-15,CRB,.024,45.750,1.068453125,Newton
19-Mar-15,CRB,.024,45.750,1.068453125,Newton
19-Mar-15,CRB,.024,45.750,1.068453125,Newton
19-Mar-15,CRB,.024,45.750,1.068453125,Newton
19-Mar-15,CRB,.024,45.750,1.218598906,Newton
23-Jan-15,CRB,.024,48.000,0.9108,Newton
23-Jan-15,CRB,.024,48.000,0.9108,Newton
25-Feb-15,CRB,.024,48.000,0.9108,Newton
25-Feb-15,CRB,.024,48.000,0.9108,Newton
05-Nov-15,CRB,.024,48.000,0.9108,Newton
08-May-15,CRB,.024,48.000,0.801504,Newton
08-May-15,CRB,.024,48.000,0.9108,Newton
23-Jan-15,CRB,.024,48.000,0.9108,Newton
23-Jan-15,CRB,.024,48.000,0.9108,Newton
28-Jul-15,CRB,.024,48.000,0.9108,Newton
11-Aug-15,CRB,.024,48.000,0.9108,Newton
29-Jun-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
05-Nov-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
04-Nov-15,CRB,.024,48.000,0.9108,Newton
26-Oct-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
11-Aug-15,CRB,.024,48.000,0.9108,Newton
05-Nov-15,CRB,.024,48.000,0.9108,Newton
11-Aug-15,CRB,.024,48.000,0.9108,Newton
04-Nov-15,CRB,.024,48.000,0.9108,Newton
26-Oct-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
05-Nov-15,CRB,.024,48.000,0.9108,Newton
04-Nov-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
08-May-15,CRB,.024,48.000,0.9108,Newton
28-Jul-15,CRB,.024,48.000,0.9108,Newton
11-Aug-15,CRB,.024,48.000,0.9108,Newton
11-Aug-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
25-Feb-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
08-May-15,CRB,.024,48.000,0.9108,Newton
08-May-15,CRB,.024,48.000,0.9108,Newton
25-Feb-15,CRB,.024,48.000,0.9108,Newton
28-Jul-15,CRB,.024,48.000,0.9108,Newton
29-Jun-15,CRB,.024,48.000,0.56672,Newton
29-Jun-15,CRB,.024,48.000,0.9108,Newton
28-Jul-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
29-Jun-15,CRB,.024,48.000,0.9108,Newton
24-Sep-15,CRB,.024,48.000,0.9108,Newton
11-Aug-15,CRB,.024,48.000,0.9108,Newton
26-Oct-15,CRB,.024,48.000,0.9108,Newton
26-Oct-15,CRB,.024,48.000,0.9108,Newton
05-Nov-15,CRB,.024,48.000,0.9108,Newton
04-Nov-15,CRB,.024,48.000,0.9108,Newton
26-Oct-15,CRB,.024,48.000,0.9108,Newton
04-Nov-15,CRB,.024,48.000,0.9108,Newton
28-Jul-15,CRB,.024,48.000,0.9108,Newton
26-Oct-15,CRB,.024,48.000,0.9108,Newton
11-Aug-15,CRB,.024,48.000,0.9108,Newton
16-Mar-15,CRB,.024,54.250,1.33482125,Hamel
16-Jan-15,CRB,.024,54.250,1.346530208,Hamel
20-Feb-15,CRB,.024,54.250,1.299694375,Hamel
12-Feb-15,CRB,.024,54.250,1.352384688,Hamel
20-Feb-15,CRB,.024,54.250,0.573738958,Hamel
10-Feb-15,CRB,.024,54.250,1.364093646,Hamel
20-Feb-15,CRB,.024,54.250,1.340675729,Hamel
20-Feb-15,CRB,.024,54.250,1.358239167,Hamel
10-Feb-15,CRB,.024,54.250,1.352384688,Hamel
11-Feb-15,CRB,.024,54.250,1.328966771,Hamel
06-Jan-15,CRB,.024,54.250,1.282130938,Hamel
16-Mar-15,CRB,.024,54.250,1.323112292,Hamel
10-Feb-15,CRB,.024,54.250,1.375802604,Hamel
12-Feb-15,CRB,.024,54.250,1.346530208,Hamel
16-Jan-15,CRB,.024,54.250,1.352384688,Hamel
14-Mar-15,CRB,.024,54.250,1.75634375,Hamel
11-Feb-15,CRB,.024,54.250,1.346530208,Hamel
10-Feb-15,CRB,.024,54.250,1.358239167,Hamel
05-Mar-15,CRB,.024,54.250,1.358239167,Hamel
20-Feb-15,CRB,.024,54.250,1.293839896,Hamel
16-Mar-15,CRB,.024,54.250,1.33482125,Hamel
20-Mar-15,CRB,.024,54.250,1.328966771,Hamel
05-Mar-15,CRB,.024,54.250,1.135768958,Hamel
14-Mar-15,CRB,.024,54.250,1.762198229,Hamel
14-Mar-15,CRB,.024,54.250,1.750489271,Hamel
16-Mar-15,CRB,.024,54.250,1.317257813,Hamel
23-Nov-15,CRB,.024,54.250,1.247004063,Hamel
18-Aug-15,CRB,.024,54.250,1.276276458,Hamel
18-Aug-15,CRB,.024,54.250,0.585447917,Hamel
06-Nov-15,CRB,.024,54.250,1.2645675,Hamel
23-Nov-15,CRB,.024,54.250,1.241149583,Hamel
23-Nov-15,CRB,.024,54.250,0.532757604,Hamel
06-Nov-15,CRB,.024,54.250,1.241149583,Hamel
28-May-15,CRB,.024,54.250,1.086005885,Hamel
23-Apr-15,CRB,.024,54.250,1.287985417,Hamel
23-Apr-15,CRB,.024,54.250,1.287985417,Hamel
10-Feb-15,CRB,.024,54.250,1.381657083,Hamel
10-Feb-15,CRB,.024,54.250,1.369948125,Hamel
09-Apr-15,CRB,.024,54.250,1.293839896,Hamel
09-Apr-15,CRB,.024,54.250,1.328966771,Hamel
20-May-15,CRB,.024,54.250,1.170895833,Hamel
17-Apr-15,CRB,.024,54.250,1.346530208,Hamel
16-Jan-15,CRB,.024,54.250,1.346530208,Hamel
16-Jan-15,CRB,.024,54.250,1.369948125,Hamel
16-Jan-15,CRB,.024,54.250,1.358239167,Hamel
20-May-15,CRB,.024,54.250,0.462503854,Hamel
02-Dec-15,CRB,.024,54.250,1.223586146,Hamel
02-Dec-15,CRB,.024,54.250,0.667410625,Hamel
16-Mar-15,CRB,.024,54.250,1.317257813,Hamel
20-May-15,CRB,.024,54.250,1.170895833,Hamel
20-Feb-15,CRB,.024,54.250,1.311403333,Hamel
02-Dec-15,CRB,.024,54.250,1.182604792,Hamel
11-May-15,CRB,.024,54.250,1.006970417,Hamel
05-Mar-15,CRB,.024,54.250,1.416783958,Hamel
12-Feb-15,CRB,.024,54.250,1.346530208,Hamel
23-Nov-15,CRB,.024,54.250,1.247004063,Hamel
29-Jul-15,CRB,.024,54.250,1.317257813,Hamel
29-Jun-15,CRB,.024,54.250,1.252858542,Hamel
11-Jun-15,CRB,.024,54.250,0.761082292,Hamel
18-Aug-15,CRB,.024,54.250,0.743518854,Hamel
06-Nov-15,CRB,.024,54.250,1.235295104,Hamel
24-Sep-15,CRB,.024,54.250,1.170895833,Hamel
16-Jan-15,CRB,.024,54.250,1.340675729,Hamel
24-Sep-15,CRB,.024,54.250,1.276276458,Hamel
06-Jan-15,CRB,.024,54.250,1.287985417,Hamel
16-Jan-15,CRB,.024,54.250,1.340675729,Hamel
16-Jan-15,CRB,.024,54.250,1.340675729,Hamel
22-Aug-15,CRB,.024,54.250,1.229440625,Hamel
24-Sep-15,CRB,.024,54.250,1.188459271,Hamel
24-Sep-15,CRB,.024,54.250,0.761082292,Hamel
24-Sep-15,CRB,.024,54.250,1.293839896,Hamel
18-Aug-15,CRB,.024,54.250,1.270421979,Hamel
08-Oct-15,CRB,.024,54.250,1.170895833,Hamel
24-Sep-15,CRB,.024,54.250,1.229440625,Hamel
08-Oct-15,CRB,.024,54.250,1.170895833,Hamel
11-Jun-15,CRB,.024,54.250,1.323112292,Hamel
11-Jun-15,CRB,.024,54.250,1.358239167,Hamel
24-Sep-15,CRB,.024,54.250,1.276276458,Hamel
24-Sep-15,CRB,.024,54.250,1.276276458,Hamel
24-Sep-15,CRB,.024,54.250,1.293839896,Hamel
24-Sep-15,CRB,.024,54.250,1.287985417,Hamel
24-Sep-15,CRB,.024,54.250,1.276276458,Hamel
08-Oct-15,CRB,.024,54.250,0.784500208,Hamel
22-Aug-15,CRB,.024,54.250,1.252858542,Hamel
08-Oct-15,CRB,.024,54.250,1.170895833,Hamel
29-Jun-15,CRB,.024,54.250,1.352384688,Hamel
06-Nov-15,CRB,.024,54.250,1.229440625,Hamel
11-Jul-15,CRB,.024,54.250,1.346530208,Hamel
29-Jul-15,CRB,.024,54.250,1.346530208,Hamel
20-May-15,CRB,.024,54.250,1.170895833,Hamel
11-Jul-15,CRB,.024,54.250,1.328966771,Hamel
11-May-15,CRB,.024,54.250,1.299694375,Hamel
11-May-15,CRB,.024,54.250,1.170895833,Hamel
29-Jun-15,CRB,.024,54.250,1.358239167,Hamel
29-Jul-15,CRB,.024,54.250,1.346530208,Hamel
12-Feb-15,CRB,.024,54.250,1.369948125,Hamel
11-Jun-15,CRB,.024,54.250,1.340675729,Hamel
11-Jun-15,CRB,.024,54.250,1.381657083,Hamel
18-Aug-15,CRB,.024,54.250,1.2645675,Hamel
17-Apr-15,CRB,.024,54.250,1.317257813,Hamel
18-Aug-15,CRB,.024,54.250,1.293839896,Hamel
11-Jun-15,CRB,.024,54.250,1.369948125,Hamel
11-Jun-15,CRB,.024,54.250,1.369948125,Hamel
28-May-15,CRB,.024,54.250,1.346530208,Hamel
22-Aug-15,CRB,.024,54.250,1.229440625,Hamel
20-Mar-15,CRB,.024,54.250,1.305548854,Hamel
20-Mar-15,CRB,.024,54.250,1.299694375,Hamel
14-Mar-15,CRB,.024,54.250,1.358239167,Hamel
08-Oct-15,CRB,.024,54.250,1.170895833,Hamel
23-Apr-15,CRB,.024,54.250,1.317257813,Hamel
20-May-15,CRB,.024,54.250,1.170895833,Hamel
20-May-15,CRB,.024,54.250,1.170895833,Hamel
28-May-15,CRB,.024,54.250,0.7025375,Hamel
20-May-15,CRB,.024,54.250,1.170895833,Hamel
17-Apr-15,CRB,.024,54.250,1.340675729,Hamel
20-Feb-15,CRB,.024,54.250,1.311403333,Hamel
17-Apr-15,CRB,.024,54.250,1.33482125,Hamel
23-Apr-15,CRB,.024,54.250,1.328966771,Hamel
05-Mar-15,CRB,.024,54.250,1.405075,Hamel
20-Mar-15,CRB,.024,54.250,1.305548854,Hamel
17-Apr-15,CRB,.024,54.250,1.293839896,Hamel
06-Jan-15,CRB,.024,54.250,1.241149583,Hamel
06-Jan-15,CRB,.024,54.250,1.282130938,Hamel
06-Jan-15,CRB,.024,54.250,1.241149583,Hamel
06-Jan-15,CRB,.024,54.250,1.129914479,Hamel
06-Jan-15,CRB,.024,54.250,0.9835525,Hamel
06-Jan-15,CRB,.024,54.250,1.287985417,Hamel
17-Apr-15,CRB,.024,54.250,1.311403333,Hamel
11-Jun-15,CRB,.024,54.250,1.340675729,Hamel
28-May-15,CRB,.024,54.250,1.375802604,Hamel
09-Apr-15,CRB,.024,54.250,1.340675729,Hamel
11-Jun-15,CRB,.024,54.250,1.346530208,Hamel
