"","Mill","Date","Grade","Caliper","Width","Plant","Tons"
"6032","M1",2016-11-25,"OMXX","72-14-F",39.875,"PLT00006",67.7125
"6033","M1",2016-11-25,"OMXX","72-14-F",43.875,"PLT00041",5.281
"6034","M1",2016-11-25,"OMXX","72-15-F",40.125,"PLT00009",43.488
"6035","M1",2016-11-25,"OMXX","72-15-F",56.25,"PLT00041",3.4715
"6036","M1",2016-11-25,"OMXX","72-16-F",25,"PLT00042",4.569
"6037","M1",2016-11-25,"OMXX","72-16-F",41.375,"PLT00041",2.5225
"6038","M1",2016-11-25,"OMXX","72-16-F",46.875,"PLT00041",8.507
"6039","M1",2016-11-25,"OMXX","72-16-F",55.625,"PLT00041",16.485
"6040","M1",2016-11-25,"OMXX","72-17-F",53.875,"PLT00042",6.49
"6041","M1",2016-11-25,"OMXX","72-18-F",35.375,"PLT00020",5.649
"6042","M1",2016-11-25,"OMXX","72-18-F",47.375,"PLT00051",5.5125
"6043","M1",2016-11-25,"OMXX","72-20-W",43,"PLT00051",7.478
"6044","M1",2016-11-26,"OMXX","72-14-F",32,"PLT00043",25.932
"6045","M1",2016-11-26,"OMXX","72-14-F",32.625,"PLT00042",36.887
"6046","M1",2016-11-26,"OMXX","72-14-F",35.25,"PLT00070",13.206
"6047","M1",2016-11-26,"OMXX","72-14-F",37.375,"PLT00042",6.9745
"6048","M1",2016-11-26,"OMXX","72-14-F",39.875,"PLT00006",19.907
"6049","M1",2016-11-26,"OMXX","72-14-F",43.75,"PLT00008",19.1425
"6050","M1",2016-11-27,"AKPG","72-18-F",32.25,"PLT00068",83.708
"6051","M1",2016-11-27,"AKPG","72-18-F",64.5,"PLT00068",136.7265
"6052","M1",2016-11-27,"OMXX","72-14-F",30.625,"PLT00006",90.266
"6053","M1",2016-11-27,"OMXX","72-14-F",30.75,"PLT00044",84.3735
"6054","M1",2016-11-27,"OMXX","72-14-F",32.375,"PLT00009",8.185
"6055","M1",2016-11-27,"OMXX","72-14-F",36.125,"PLT00009",31.7845
"6056","M1",2016-11-27,"OMXX","72-14-F",39.875,"PLT00006",7.558
"6057","M1",2016-11-27,"OMXX","72-14-F",43.625,"PLT00041",21.959
"6058","M1",2016-11-27,"OMXX","72-14-F",44,"PLT00006",8.2855
"6059","M1",2016-11-27,"OMXX","72-15-F",28.75,"PLT00044",171.194
"6060","M1",2016-11-28,"AKPG","72-18-F",32.25,"PLT00068",41.9105
"6061","M1",2016-11-28,"AKPG","72-18-F",64.5,"PLT00068",340.459
"6062","M1",2016-11-28,"OMXX","72-14-F",30.625,"PLT00006",3.8545
"6063","M1",2016-11-28,"OMXX","72-14-F",32.625,"PLT00042",9.708
"6064","M1",2016-11-28,"OMXX","72-14-F",37.375,"PLT00042",6.9575
"6065","M1",2016-11-28,"OMXX","72-14-F",43.75,"PLT00008",13.675
"6066","M1",2016-11-28,"OMXX","72-14-F",44,"PLT00006",13.679
"6067","M1",2016-11-28,"OMXX","72-15-F",28.75,"PLT00044",64.411
"6068","M1",2016-11-28,"OMXX","72-15-F",41.75,"PLT00008",2.604
"6069","M1",2016-11-28,"OMXX","72-15-F",43.375,"PLT00008",2.7085
"6070","M1",2016-11-28,"OMXX","72-16-F",22.25,"PLT00042",8.2255
"6071","M1",2016-11-28,"OMXX","72-16-F",25.5,"PLT00042",43.442
"6072","M1",2016-11-28,"OMXX","72-16-F",30.875,"PLT00047",45.2065
"6073","M1",2016-11-28,"OMXX","72-16-F",32,"PLT00042",3.904
"6074","M1",2016-11-28,"OMXX","72-16-F",37.875,"PLT00042",139.0465
"6075","M1",2016-11-28,"OMXX","72-16-F",50.125,"PLT00009",6.181
"6076","M1",2016-11-28,"OMXX","72-16-F",54.25,"PLT00009",33.3515
"6077","M1",2016-11-29,"AKPG","72-18-F",32.25,"PLT00068",42.022
"6078","M1",2016-11-29,"AKPG","72-18-F",64.5,"PLT00068",406.011
"6079","M1",2016-11-29,"OMXX","72-14-F",39.875,"PLT00009",9.854
"6080","M1",2016-11-29,"OMXX","72-16-F",22.25,"PLT00042",13.636
"6081","M1",2016-11-29,"OMXX","72-16-F",36.625,"PLT08001",31.274
"6082","M1",2016-11-29,"OMXX","72-16-F",37.625,"PLT00042",22.924
"6083","M1",2016-11-29,"OMXX","72-16-F",37.875,"PLT00042",6.8905
"6084","M1",2016-11-29,"OMXX","72-16-F",38.875,"PLT00009",4.7225
"6085","M1",2016-11-29,"OMXX","72-16-F",39.125,"PLT00041",42.9175
"6086","M1",2016-11-29,"OMXX","72-16-F",41.125,"PLT00041",7.4915
"6087","M1",2016-11-29,"OMXX","72-16-F",43.75,"PLT08001",10.677
"6088","M1",2016-11-29,"OMXX","72-16-F",50.125,"PLT00009",21.4305
"6089","M1",2016-11-29,"OMXX","72-16-F",53.125,"PLT00051",3.185
"6090","M1",2016-11-29,"OMXX","72-16-F",55.625,"PLT00041",10.142
"6091","M1",2016-11-29,"OMXX","72-17-F",35.5,"PLT00009",21.2435
"6092","M1",2016-11-29,"OMXX","72-17-F",37.125,"PLT00051",28.761
"6093","M1",2016-11-29,"OMXX","72-17-F",38,"PLT00009",40.483
"6094","M1",2016-11-29,"OMXX","72-17-F",40,"PLT00009",26.05
"6095","M1",2016-11-29,"OMXX","72-17-F",40.125,"PLT00009",16.717
"6096","M1",2016-11-30,"AKPG","72-18-F",32.25,"PLT00068",62.5455
"6097","M1",2016-11-30,"AKPG","72-18-F",35.5,"PLT00068",130.6465
"6098","M1",2016-11-30,"AKPG","72-18-F",64.5,"PLT00068",15.1375
"6099","M1",2016-11-30,"OMXX","72-14-F",32.375,"PLT00070",20.0165
"6100","M1",2016-11-30,"OMXX","72-14-F",36.2205,"PLT00EUR",8.9755
"6101","M1",2016-11-30,"OMXX","72-14-F",41.811,"PLT00EUR",7.9585
"6102","M1",2016-11-30,"OMXX","72-14-F",59.3701,"PLT00EUR",7.487
"6103","M1",2016-11-30,"OMXX","72-14-F",62.7165,"PLT00EUR",7.8825
"6104","M1",2016-11-30,"OMXX","72-14-F",64.3307,"PLT00EUR",16.339
"6105","M1",2016-11-30,"OMXX","72-14-F",64.8425,"PLT00EUR",12.29
"6106","M1",2016-11-30,"OMXX","72-14-F",68.7402,"PLT00EUR",8.7055
"6107","M1",2016-11-30,"OMXX","72-14-F",69.8031,"PLT00EUR",13.22
"6108","M1",2016-11-30,"OMXX","72-15-F",32.5,"PLT00044",18.141
"6109","M1",2016-11-30,"OMXX","72-15-F",33.75,"PLT00044",4.1505
"6110","M1",2016-11-30,"OMXX","72-15-F",40.125,"PLT00009",22.103
"6111","M1",2016-11-30,"OMXX","72-15-F",58.8189,"PLT00EUR",14.6625
"6112","M1",2016-11-30,"OMXX","72-17-F",35.5,"PLT00009",21.0455
"6113","M1",2016-11-30,"OMXX","72-18-F",29.375,"PLT00048",169.218
"6114","M1",2016-11-30,"OMXX","72-18-F",31.5,"PLT00006",38.7
"6115","M1",2016-11-30,"OMXX","72-18-F",32.625,"PLT00042",36.4385
"6116","M1",2016-11-30,"OMXX","72-18-F",35.75,"PLT00060",20.796
"6117","M1",2016-11-30,"OMXX","72-18-F",37.75,"PLT00006",24.0915
"6118","M1",2016-11-30,"OMXX","72-18-F",43.875,"PLT00009",57.414
"6119","M1",2016-11-30,"OMXX","72-18-F",43.875,"PLT00042",129.305
"6120","M1",2016-11-30,"OMXX","72-18-F",51,"PLT00041",62.951
"6121","M1",2016-11-30,"OMXX","72-18-F",53,"PLT00008",74.493
"6122","M1",2016-11-30,"OMXX","72-18-F",59.75,"PLT00009",130.06
"6123","M1",2016-12-01,"AKOS","72-18-F",37.875,"PLT00068",19.9265
"6124","M1",2016-12-01,"AKPG","72-18-F",32.25,"PLT00068",158.6145
"6125","M1",2016-12-01,"AKPG","72-18-F",35.5,"PLT00068",165.7475
"6126","M1",2016-12-01,"AKPG","72-18-F",64.5,"PLT00068",120.0205
"6127","M1",2016-12-01,"OMXX","72-14-F",32.375,"PLT00070",20.4505
"6128","M1",2016-12-01,"OMXX","72-14-F",36.2205,"PLT00EUR",13.583
"6129","M1",2016-12-01,"OMXX","72-14-F",39.9213,"PLT00EUR",9.982
"6130","M1",2016-12-01,"OMXX","72-14-F",41.5,"PLT00060",5.069
"6131","M1",2016-12-01,"OMXX","72-14-F",41.811,"PLT00EUR",23.5995
"6132","M1",2016-12-01,"OMXX","72-14-F",44,"PLT00060",5.442
"6133","M1",2016-12-01,"OMXX","72-14-F",68.7402,"PLT00EUR",4.356
"6134","M1",2016-12-01,"OMXX","72-14-F",69.7638,"PLT00EUR",4.398
"6135","M1",2016-12-01,"OMXX","72-15-F",28.75,"PLT00044",19.4625
"6136","M1",2016-12-01,"OMXX","72-15-F",32.5,"PLT00044",88.7845
"6137","M1",2016-12-01,"OMXX","72-15-F",41.9291,"PLT00EUR",77.816
"6138","M1",2016-12-01,"OMXX","72-15-F",58.8189,"PLT00EUR",33.0025
"6139","M1",2016-12-01,"OMXX","72-15-F",61.1811,"PLT00EUR",87.817
"6140","M1",2016-12-01,"OMXX","72-15-F",62.7559,"PLT00EUR",27.305
"6141","M1",2016-12-01,"OMXX","72-15-F",68.2283,"PLT00EUR",8.486
"6142","M1",2016-12-01,"OMXX","72-15-F",71.4567,"PLT00EUR",8.8735
"6143","M1",2016-12-01,"OMXX","72-16-F",29.875,"PLT00048",65.812
"6144","M1",2016-12-01,"OMXX","72-16-F",37.625,"PLT00042",4.5955
"6145","M1",2016-12-01,"OMXX","72-16-F",37.875,"PLT00042",9.0865
"6146","M1",2016-12-01,"OMXX","72-16-F",56.7717,"PLT00EUR",10.365
"6147","M1",2016-12-01,"OMXX","72-17-F",38,"PLT00009",4.5505
"6148","M1",2016-12-01,"OMXX","72-17-F",40,"PLT00009",11.873
"6149","M1",2016-12-01,"OMXX","72-17-F",52.8346,"PLT00EUR",18.942
"6150","M1",2016-12-01,"OMXX","72-17-F",55.0394,"PLT00EUR",39.338
"6151","M1",2016-12-01,"OMXX","72-17-F",58.8189,"PLT00EUR",17.4465
"6152","M1",2016-12-01,"OMXX","72-17-F",62.5197,"PLT00EUR",22.338
"6153","M1",2016-12-01,"OMXX","72-18-F",31.375,"PLT00009",10.8895
"6154","M1",2016-12-01,"OMXX","72-18-F",31.5,"PLT00006",16.4785
"6155","M1",2016-12-01,"OMXX","72-18-F",32.25,"PLT00042",3.78
"6156","M1",2016-12-01,"OMXX","72-18-F",32.625,"PLT00042",26.7935
"6157","M1",2016-12-01,"OMXX","72-18-F",34,"PLT00042",21.942
"6158","M1",2016-12-01,"OMXX","72-18-F",35.75,"PLT00060",18.698
"6159","M1",2016-12-01,"OMXX","72-18-F",37.75,"PLT00006",17.6665
"6160","M1",2016-12-01,"OMXX","72-18-F",39.625,"PLT00006",11.515
"6161","M1",2016-12-01,"OMXX","72-18-F",40,"PLT00041",16.306
"6162","M1",2016-12-01,"OMXX","72-18-F",40.875,"PLT00006",33.338
"6163","M1",2016-12-01,"OMXX","72-18-F",42.75,"PLT00009",9.9505
"6164","M1",2016-12-01,"OMXX","72-18-F",43.875,"PLT00009",2.607
"6165","M1",2016-12-01,"OMXX","72-18-F",43.875,"PLT00042",61.642
"6166","M1",2016-12-01,"OMXX","72-18-F",51,"PLT00041",12.0595
"6167","M1",2016-12-01,"OMXX","72-18-F",52.25,"PLT00006",21.485
"6168","M1",2016-12-01,"OMXX","72-18-F",52.5,"PLT00060",9.194
"6169","M1",2016-12-01,"OMXX","72-18-F",53,"PLT00008",12.372
"6170","M1",2016-12-01,"OMXX","72-18-F",56.75,"PLT00042",9.932
"6171","M1",2016-12-01,"OMXX","72-18-F",58.625,"PLT00008",6.8705
"6172","M1",2016-12-01,"OMXX","72-18-F",59.75,"PLT00009",17.6975
"6173","M1",2016-12-01,"OMXX","72-18-F",60,"PLT00041",35.2065
"6174","M1",2016-12-01,"OMXX","72-20-W",56.3125,"PLT00041",52.2315
"6175","M1",2016-12-02,"AKOS","72-18-F",34,"PLT00068",78.8615
"6176","M1",2016-12-02,"AKPG","72-18-F",35.5,"PLT00042",8.2105
"6177","M1",2016-12-02,"AKPG","72-18-F",64.5,"PLT00068",406.1975
"6178","M1",2016-12-02,"OMXX","72-14-F",32.375,"PLT00009",2.019
"6179","M1",2016-12-02,"OMXX","72-14-F",32.375,"PLT00042",8.154
"6180","M1",2016-12-02,"OMXX","72-14-F",32.375,"PLT00070",20.4625
"6181","M1",2016-12-02,"OMXX","72-14-F",37,"PLT00020",20.861
"6182","M1",2016-12-02,"OMXX","72-14-F",39.5,"PLT00043",22.126
"6183","M1",2016-12-02,"OMXX","72-14-F",45.625,"PLT00006",19.704
"6184","M1",2016-12-02,"OMXX","72-16-F",29.875,"PLT00048",43.353
"6185","M1",2016-12-02,"OMXX","72-16-F",54.25,"PLT00009",3.2795
"6186","M1",2016-12-02,"OMXX","72-17-F",40.375,"PLT00009",4.7925
"6187","M1",2016-12-02,"OMXX","72-17-F",55.0394,"PLT00EUR",19.5415
"6188","M1",2016-12-02,"OMXX","72-17-F",56.4567,"PLT00EUR",6.668
"6189","M1",2016-12-02,"OMXX","72-17-F",58.8189,"PLT00EUR",13.8635
"6190","M1",2016-12-02,"OMXX","72-17-F",62.5197,"PLT00EUR",44.7125
"6191","M1",2016-12-02,"OMXX","72-18-F",33.5,"PLT00020",5.8655
"6192","M1",2016-12-02,"OMXX","72-18-F",35.375,"PLT00020",5.742
"6193","M1",2016-12-02,"OMXX","72-18-F",46.5,"PLT00009",8.113
"6194","M1",2016-12-02,"OMXX","72-18-F",51.25,"PLT00009",5.9835
"6195","M1",2016-12-02,"OMXX","72-20-W",37,"PLT00043",196.0465
"6196","M1",2016-12-03,"AKOS","72-18-F",34,"PLT00068",39.3085
"6197","M1",2016-12-03,"AKPG","72-18-F",64.5,"PLT00068",68.4355
"6198","M1",2016-12-03,"OMXX","72-14-F",39.25,"PLT00070",14.8205
"6199","M1",2016-12-03,"OMXX","72-15-F",28.75,"PLT00044",74.8855
"6200","M1",2016-12-03,"OMXX","72-15-F",32.5,"PLT00044",52.5995
"6201","M1",2016-12-03,"OMXX","72-17-F",52.8346,"PLT00EUR",3.165
"6202","M1",2016-12-03,"OMXX","72-17-F",53.1496,"PLT00EUR",9.504
"6203","M1",2016-12-03,"OMXX","72-17-F",55.0394,"PLT00EUR",29.501
"6204","M1",2016-12-03,"OMXX","72-17-F",56.4567,"PLT00EUR",23.608
"6205","M1",2016-12-03,"OMXX","72-17-F",58.8189,"PLT00EUR",38.545
"6206","M1",2016-12-03,"OMXX","72-17-F",65.8268,"PLT00EUR",7.833
"6207","M1",2016-12-03,"OMXX","72-17-F",71.3386,"PLT00EUR",8.52
"6208","M1",2016-12-03,"OMXX","72-18-F",22.125,"PLT00048",83.0765
"6209","M1",2016-12-03,"OMXX","72-18-F",29.25,"PLT00020",20.913
"6210","M1",2016-12-03,"OMXX","72-18-F",29.875,"PLT00070",1.746
"6211","M1",2016-12-03,"OMXX","72-18-F",33.75,"PLT00020",22.0115
"6212","M1",2016-12-03,"OMXX","72-18-F",36.75,"PLT00070",2.149
"6213","M1",2016-12-03,"OMXX","72-18-F",40,"PLT00041",108.082
"6214","M1",2016-12-03,"OMXX","72-18-F",53.4646,"PLT00EUR",3.1835
"6215","M1",2016-12-03,"OMXX","72-20-W",25.75,"PLT00051",18.047
"6216","M1",2016-12-03,"OMXX","72-20-W",34.125,"PLT00041",14.0095
"6217","M1",2016-12-03,"OMXX","72-20-W",34.375,"PLT00008",86.1375
"6218","M1",2016-12-03,"OMXX","72-20-W",34.875,"PLT00042",12.376
"6219","M1",2016-12-03,"OMXX","72-20-W",35.875,"PLT00008",8.3975
"6220","M1",2016-12-03,"OMXX","72-20-W",37.75,"PLT00051",11.005
"6221","M1",2016-12-03,"OMXX","72-20-W",38.375,"PLT00008",24.8915
"6222","M1",2016-12-03,"OMXX","72-20-W",38.625,"PLT00020",20.435
"6223","M1",2016-12-03,"OMXX","72-20-W",40,"PLT00042",4.679
"6224","M1",2016-12-03,"OMXX","72-20-W",40.875,"PLT00042",14.355
"6225","M1",2016-12-03,"OMXX","72-20-W",43,"PLT00008",2.533
"6226","M1",2016-12-03,"OMXX","72-20-W",44,"PLT00042",46.1915
"6227","M1",2016-12-03,"OMXX","72-20-W",52,"PLT00042",69.2925
"6228","M1",2016-12-03,"OMXX","72-20-W",54.25,"PLT00042",12.7355
"6229","M1",2016-12-03,"OMXX","72-20-W",55.375,"PLT00042",9.7465
"6230","M1",2016-12-03,"OMXX","72-20-W",62.125,"PLT00041",7.3305
"6231","M1",2016-12-04,"AKOS","72-18-F",37.875,"PLT00042",6.6635
"6232","M1",2016-12-04,"OMXX","72-14-F",45.625,"PLT00006",33.608
"6233","M1",2016-12-04,"OMXX","72-18-F",25.875,"PLT00042",26.299
"6234","M1",2016-12-04,"OMXX","72-18-F",29.25,"PLT00020",10.5285
"6235","M1",2016-12-04,"OMXX","72-18-F",32.125,"PLT00043",20.899
"6236","M1",2016-12-04,"OMXX","72-18-F",33.375,"PLT00020",29.86
"6237","M1",2016-12-04,"OMXX","72-18-F",33.75,"PLT00020",86.7985
"6238","M1",2016-12-04,"OMXX","72-18-F",34.5,"PLT00017",55.5335
"6239","M1",2016-12-04,"OMXX","72-18-F",36,"PLT00041",21.4755
"6240","M1",2016-12-04,"OMXX","72-18-F",36.75,"PLT00070",30.3905
"6241","M1",2016-12-04,"OMXX","72-18-F",38.75,"PLT00043",41.498
"6242","M1",2016-12-04,"OMXX","72-18-F",40,"PLT00041",21.624
"6243","M1",2016-12-04,"OMXX","72-18-F",40.25,"PLT00042",33.899
"6244","M1",2016-12-04,"OMXX","72-18-F",40.875,"PLT00042",7.308
"6245","M1",2016-12-04,"OMXX","72-18-F",43.5,"PLT00042",5.1955
"6246","M1",2016-12-04,"OMXX","72-18-F",45.125,"PLT00051",18.845
"6247","M1",2016-12-04,"OMXX","72-18-F",53,"PLT00008",6.177
"6248","M1",2016-12-04,"OMXX","72-18-F",56.75,"PLT00042",23.849
"6249","M1",2016-12-04,"OMXX","72-18-F",59.5,"PLT00042",10.6315
"6250","M1",2016-12-04,"OMXX","72-20-W",34.375,"PLT00008",9.9815
"6251","M1",2016-12-04,"OMXX","72-20-W",37,"PLT00043",43.3835
"6252","M1",2016-12-04,"OMXX","72-20-W",38.375,"PLT00008",2.256
"6253","M1",2016-12-04,"OMXX","72-20-W",60.25,"PLT00041",13.928
"6254","M1",2016-12-05,"AKPG","72-18-F",32.25,"PLT00068",105.3135
"6255","M1",2016-12-05,"AKPG","72-18-F",64.5,"PLT00068",312.562
"6256","M1",2016-12-05,"OMXX","72-18-F",27,"PLT00042",7.9705
"6257","M1",2016-12-05,"OMXX","72-18-F",36,"PLT00041",2.165
"6258","M1",2016-12-05,"OMXX","72-18-F",40.25,"PLT00042",2.372
"6259","M1",2016-12-05,"OMXX","72-18-F",40.875,"PLT00042",4.831
"6260","M1",2016-12-05,"OMXX","72-20-W",34.875,"PLT00042",4.1055
"6261","M1",2016-12-05,"OMXX","72-20-W",62.125,"PLT00041",18.1925
"6262","M1",2016-12-06,"AKPG","72-18-F",32.25,"PLT00068",57.1385
"6263","M1",2016-12-06,"AKPG","72-18-F",64.5,"PLT00068",53.783
"6264","M1",2016-12-06,"OMXX","72-16-F",30.625,"PLT00048",110.674
"6265","M1",2016-12-06,"OMXX","72-16-F",39.25,"PLT00054",6.484
"6266","M1",2016-12-06,"OMXX","72-16-F",39.75,"PLT00041",42.8445
"6267","M1",2016-12-06,"OMXX","72-16-F",59.25,"PLT00054",17.069
"6268","M1",2016-12-06,"OMXX","72-16-F",64,"PLT00054",5.2615
"6269","M1",2016-12-06,"OMXX","72-16-F",73.75,"PLT00054",97.5205
"6270","M1",2016-12-06,"OMXX","72-17-F",40,"PLT00009",38.414
"6271","M1",2016-12-06,"OMXX","72-17-F",42,"PLT00042",15.1455
"6272","M1",2016-12-06,"OMXX","72-17-F",43.25,"PLT00017",62.3525
"6273","M1",2016-12-07,"AKOS","72-14-F",46.4567,"PLT00060",65.4195
"6274","M1",2016-12-07,"AKPG","72-18-F",64.5,"PLT00068",207.6655
"6275","M1",2016-12-07,"OMXX","72-14-F",45.625,"PLT00006",78.609
"6276","M1",2016-12-07,"OMXX","72-15-F",28.75,"PLT00044",168.652
"6277","M1",2016-12-07,"OMXX","72-15-F",32.5,"PLT00044",45.1615
"6278","M1",2016-12-07,"OMXX","72-15-F",33.75,"PLT00044",48.8535
"6279","M1",2016-12-07,"OMXX","72-15-F",40.125,"PLT00009",4.829
"6280","M1",2016-12-07,"OMXX","72-16-F",30.625,"PLT00048",69.7625
"6281","M1",2016-12-07,"OMXX","72-16-F",32,"PLT00043",23.0445
"6282","M1",2016-12-07,"OMXX","72-16-F",36.625,"PLT00009",2.199
"6283","M1",2016-12-07,"OMXX","72-16-F",38.5,"PLT00051",13.805
"6284","M1",2016-12-07,"OMXX","72-16-F",39.125,"PLT00041",21.0735
"6285","M1",2016-12-07,"OMXX","72-16-F",39.125,"PLT00043",124.5705
"6286","M1",2016-12-07,"OMXX","72-16-F",39.375,"PLT00041",21.165
"6287","M1",2016-12-07,"OMXX","72-16-F",39.75,"PLT00041",21.3935
"6288","M1",2016-12-07,"OMXX","72-16-F",42.5,"PLT00060",7.646
"6289","M1",2016-12-07,"OMXX","72-16-F",54.25,"PLT00008",9.7175
"6290","M1",2016-12-07,"OMXX","72-16-W",34,"PLT00009",2.037
"6291","M1",2016-12-07,"OMXX","72-16-W",35,"PLT00044",42.5785
"6292","M1",2016-12-07,"OMXX","72-17-F",54.75,"PLT00009",6.5815
"6293","M1",2016-12-07,"OMXX","72-18-F",29.5,"PLT00048",25.8725
"6294","M1",2016-12-07,"OMXX","72-18-F",38,"PLT00009",2.21
"6295","M1",2016-12-07,"OMXX","72-18-F",38.125,"PLT00009",2.2235
"6296","M1",2016-12-07,"OMXX","72-18-F",49.9606,"PLT00EUR",26.3355
"6297","M1",2016-12-07,"OMXX","72-20-W",37.75,"PLT00008",6.728
"6298","M1",2016-12-08,"AKOS","72-14-F",46.4567,"PLT00060",349.38
"6299","M1",2016-12-08,"AKPG","72-18-F",35.5,"PLT00068",145.0235
"6300","M1",2016-12-08,"AKPG","72-18-F",64.5,"PLT00068",175.9025
"6301","M1",2016-12-08,"OMXX","72-14-F",37.625,"PLT00041",84.4465
"6302","M1",2016-12-08,"OMXX","72-14-F",39.5,"PLT00043",66.569
"6303","M1",2016-12-08,"OMXX","72-14-F",45.625,"PLT00006",58.968
"6304","M1",2016-12-08,"OMXX","72-15-F",28.75,"PLT00044",6.955
"6305","M1",2016-12-08,"OMXX","72-15-F",32.5,"PLT00044",29.5215
"6306","M1",2016-12-08,"OMXX","72-15-F",33.75,"PLT00044",6.1115
"6307","M1",2016-12-08,"OMXX","72-16-F",26.875,"PLT00042",4.81
"6308","M1",2016-12-08,"OMXX","72-16-F",38,"PLT00042",4.5595
"6309","M1",2016-12-08,"OMXX","72-16-F",39.125,"PLT00041",9.427
"6310","M1",2016-12-08,"OMXX","72-16-F",39.75,"PLT00041",2.3815
"6311","M1",2016-12-08,"OMXX","72-16-F",42.125,"PLT00042",10.1425
"6312","M1",2016-12-08,"OMXX","72-18-F",25.5,"PLT00048",20.8845
"6313","M1",2016-12-08,"OMXX","72-18-F",40.1575,"PLT00EUR",21.158
"6314","M1",2016-12-08,"OMXX","72-18-F",40.25,"PLT00042",2.463
"6315","M1",2016-12-08,"OMXX","72-18-F",43.937,"PLT00EUR",12.996
"6316","M1",2016-12-08,"OMXX","72-18-F",46.2992,"PLT00EUR",10.9795
"6317","M1",2016-12-08,"OMXX","72-18-F",46.6142,"PLT00EUR",19.499
"6318","M1",2016-12-08,"OMXX","72-18-F",47.3228,"PLT00EUR",28.094
"6319","M1",2016-12-08,"OMXX","72-20-F",29.125,"PLT00051",10.0965
"6320","M1",2016-12-08,"OMXX","72-20-W",36.2598,"PLT00EUR",25.568
"6321","M1",2016-12-08,"OMXX","72-20-W",46.4961,"PLT00EUR",8.1065
"6322","M1",2016-12-08,"OMXX","72-20-W",46.811,"PLT00EUR",29.9405
"6323","M1",2016-12-08,"OMXX","72-20-W",57.1654,"PLT00EUR",60.1775
"6324","M1",2016-12-09,"AKOS","72-14-F",46.4567,"PLT00060",109.13
"6325","M1",2016-12-09,"OMXX","72-14-F",30.625,"PLT00006",82.773
"6326","M1",2016-12-09,"OMXX","72-14-F",31.125,"PLT00044",79.376
"6327","M1",2016-12-09,"OMXX","72-14-F",37.625,"PLT00041",121.283
"6328","M1",2016-12-09,"OMXX","72-14-F",39.5,"PLT00043",31.926
"6329","M1",2016-12-09,"OMXX","72-14-F",43.625,"PLT00041",21.7
"6330","M1",2016-12-09,"OMXX","72-14-F",45.625,"PLT00006",19.8315
"6331","M1",2016-12-09,"OMXX","72-14-F",57.875,"PLT00041",25.047
"6332","M1",2016-12-09,"OMXX","72-15-F",28.75,"PLT00044",35.1315
"6333","M1",2016-12-09,"OMXX","72-15-F",32.5,"PLT00044",96.977
"6334","M1",2016-12-09,"OMXX","72-15-F",33.75,"PLT00044",33.05
"6335","M1",2016-12-09,"OMXX","72-15-F",40.125,"PLT00009",19.5735
"6336","M1",2016-12-09,"OMXX","72-15-F",55.6299,"PLT00EUR",3.4065
"6337","M1",2016-12-09,"OMXX","72-16-F",22.25,"PLT00042",10.7115
"6338","M1",2016-12-09,"OMXX","72-16-F",29,"PLT00053",3.473
"6339","M1",2016-12-09,"OMXX","72-16-F",32,"PLT00043",3.8345
"6340","M1",2016-12-09,"OMXX","72-16-F",39,"PLT00043",18.6945
"6341","M1",2016-12-09,"OMXX","72-16-F",39.125,"PLT00043",2.347
"6342","M1",2016-12-09,"OMXX","72-16-F",54.2126,"PLT00EUR",3.2485
"6343","M1",2016-12-09,"OMXX","72-16-F",56.7717,"PLT00EUR",3.4765
"6344","M1",2016-12-09,"OMXX","72-17-F",52.8346,"PLT00EUR",6.3035
"6345","M1",2016-12-09,"OMXX","72-18-F",25.5,"PLT00048",41.648
"6346","M1",2016-12-09,"OMXX","72-18-F",35.375,"PLT00006",19.738
"6347","M1",2016-12-09,"OMXX","72-18-F",37.5591,"PLT00EUR",46.032
"6348","M1",2016-12-09,"OMXX","72-18-F",46.6142,"PLT00EUR",2.7865
"6349","M1",2016-12-09,"OMXX","72-18-F",47.5591,"PLT00EUR",13.7125
"6350","M1",2016-12-09,"OMXX","72-18-F",49.9606,"PLT00EUR",8.7605
"6351","M1",2016-12-09,"OMXX","72-18-F",53.4646,"PLT00EUR",6.362
"6352","M1",2016-12-09,"OMXX","72-18-F",62.9528,"PLT00EUR",3.757
"6353","M1",2016-12-09,"OMXX","72-18-F",64.8425,"PLT00EUR",3.8305
"6354","M1",2016-12-09,"OMXX","72-18-F",66.6142,"PLT00EUR",19.42
"6355","M1",2016-12-09,"OMXX","72-18-F",69.9213,"PLT00EUR",16.265
"6356","M1",2016-12-09,"OMXX","72-18-F",74.3701,"PLT00EUR",4.456
"6357","M1",2016-12-09,"OMXX","72-20-W",36.2598,"PLT00EUR",8.5625
"6358","M1",2016-12-09,"OMXX","72-20-W",38.1102,"PLT00EUR",6.706
"6359","M1",2016-12-09,"OMXX","72-20-W",39.0551,"PLT00EUR",4.6
"6360","M1",2016-12-09,"OMXX","72-20-W",39.375,"PLT00051",2.3125
"6361","M1",2016-12-09,"OMXX","72-20-W",46.4961,"PLT00EUR",10.9225
"6362","M1",2016-12-09,"OMXX","72-20-W",54.0945,"PLT00EUR",6.339
"6363","M1",2016-12-10,"AKOS","72-14-F",46.4567,"PLT00060",17.875
"6364","M1",2016-12-10,"AKOS","72-18-F",37.875,"PLT00068",99.704
"6365","M1",2016-12-10,"AKPG","72-18-F",64.5,"PLT00068",184.2455
